단축코드,표준코드,한글종목명,증권그룹구분코드,시가총액 규모 구분 코드 유가,지수업종 대분류 코드,지수 업종 중분류 코드,지수업종 소분류 코드,벤처기업 여부 (Y/N),저유동성종목 여부,KRX 종목 여부,ETP 상품구분코드,KRX100 종목 여부 (Y/N),KRX 자동차 여부,KRX 반도체 여부,KRX 바이오 여부,KRX 은행 여부,기업인수목적회사여부,KRX 에너지 화학 여부,KRX 철강 여부,단기과열종목구분코드,KRX 미디어 통신 여부,KRX 건설 여부,(코스닥)투자주의환기종목여부,KRX 증권 구분,KRX 선박 구분,KRX섹터지수 보험여부,KRX섹터지수 운송여부,"KOSDAQ150지수여부 (Y,N)",주식 기준가,정규 시장 매매 수량 단위,시간외 시장 매매 수량 단위,거래정지 여부,정리매매 여부,관리 종목 여부,시장 경고 구분 코드,시장 경고위험 예고 여부,불성실 공시 여부,우회 상장 여부,락구분 코드,액면가 변경 구분 코드,증자 구분 코드,증거금 비율,신용주문 가능 여부,신용기간,전일 거래량,주식 액면가,주식 상장 일자,상장 주수(천),자본금,결산 월,공모 가격,우선주 구분 코드,공매도과열종목여부,이상급등종목여부,KRX300 종목 여부 (Y/N),매출액,영업이익,경상이익,단기순이익,ROE(자기자본이익률),기준년월,전일기준 시가총액 (억),그룹사 코드,회사신용한도초과여부,담보대출가능여부,대주가능여부
053060,KR7053060000,세동,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1138,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,67676,500,20010817,17657,8828709500,12,,0,,N,N,881,52,54,48,26,20250630.0,200,,N,N,N
053080,KR7053080008,케이엔솔,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,11700,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,123319,500,20200924,12999,6499903500,12,,0,,N,N,2379,19,17,24,3,20250630.0,1520,,N,N,Y
053160,KR7053160008,프리엠스,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7170,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,18052,500,20011030,6000,3000000000,12,,0,,N,N,127,3,9,8,3,20250630.0,430,,N,N,N
053260,KR7053260006,금강철강,ST,3.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3975,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,30985,500,20020104,18720,9860000000,12,,0,,N,N,951,11,-47,-31,-5,20250630.0,744,,N,N,N
053270,KR7053270005,구영테크,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2095,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,90668,500,20020207,27410,13705202500,12,,0,,N,N,2066,126,98,75,11,20250630.0,574,,N,N,N
053280,KR7053280004,예스24,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3710,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,86484,500,20080507,25000,12500000000,12,,0,,N,N,3213,21,0,-6,0,20250630.0,927,,N,N,N
053290,KR7053290003,NE능률,ST,3.0,1015,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,1893,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,33650,500,20021210,16526,8263153500,12,,0,,N,N,717,-10,-63,-50,-6,20241231.0,312,,N,N,N
053300,KR7053300000,한국정보인증,ST,2.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6060,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,221724,500,20140204,42441,21220680500,12,,0,,N,N,668,129,217,170,19,20250630.0,2571,,N,N,Y
053350,KR7053350005,이니텍,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,74201,500,20011115,19790,9895458000,12,,0,,N,N,389,2,33,23,2,20241231.0,1761,,N,N,N
053450,KR7053450003,세코닉스,ST,3.0,1009,1029,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,88977,500,20010809,14792,7396401500,12,,0,,N,N,2361,67,72,56,8,20250630.0,791,,N,N,N
053580,KR7053580007,웹케시,ST,2.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,10900,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,29870,500,20190125,13636,6893124000,12,,0,,N,N,197,34,26,18,7,20250331.0,1486,,N,N,N
053610,KR7053610002,프로텍,ST,2.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,30850,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,47742,500,20010817,11000,5500000000,12,,0,,N,N,949,127,126,86,9,20250630.0,3393,,N,N,Y
053620,KR7053620001,태양,ST,3.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6010,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1487,500,20010807,8600,4300000000,12,,0,,N,N,698,5,114,91,10,20250630.0,516,,N,N,N
053700,KR7053700001,삼보모터스,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3890,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,40973,500,20011106,22877,11438595000,12,,0,,N,N,8422,428,249,241,12,20250630.0,889,,N,N,N
053800,KR7053800009,안랩,ST,1.0,0,0,0,Y,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,60400,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,51550,500,20010913,11126,5738970000,12,,0,,N,Y,1195,45,197,161,9,20250630.0,6720,,N,N,Y
053950,KR7053950002,경남제약,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,1,N,N,N,N,N,N,N,N,874,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,40822828,100,20011106,78147,7814735800,12,,0,,N,N,131,1,-15,-16,-5,20250331.0,683,,N,N,N
053980,KR7053980009,오상자이엘,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3330,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,110607,500,20020409,18982,9491391500,12,,0,,N,N,640,58,76,50,10,20250630.0,632,,N,N,N
054040,KR7054040001,한국컴퓨터,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4675,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,23834,500,20020115,16071,8035645000,12,,0,,N,N,1709,37,25,22,3,20250630.0,751,,N,N,N
054050,KR7054050000,농우바이오,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,8140,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,55277,500,20020402,16030,8015280500,12,,0,,N,N,807,108,110,90,7,20250630.0,1304,E56,N,N,N
054090,KR7054090006,삼진엘앤디,ST,3.0,1009,1031,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,787,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,208830,500,20040206,24959,12479616000,12,,0,Y,N,N,710,-21,-106,-108,-48,20250630.0,196,,N,N,N
054180,KR7054180005,메디콕스,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,2295,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20011016,5527,2763990500,12,,0,,N,N,145,-35,-66,-66,-25,20250630.0,126,,N,N,N
054210,KR7054210000,이랜텍,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,9240,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,269759,500,20020509,25291,12645605000,12,,0,,N,N,2757,69,-61,-77,-6,20250630.0,2336,,N,N,Y
054220,KR7054220009,비츠로시스,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,390,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,261521,500,20011226,59953,29976540500,12,,0,,N,N,192,-5,45,45,46,20250630.0,233,,N,N,N
054300,KR7054300009,팬스타엔터프라이즈,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,703,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,680190,500,20020110,115741,57870945000,12,,0,,N,N,629,3,36,36,7,20241231.0,813,,N,N,N
054410,KR7054410006,케이피티유,ST,3.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8495,500,20020425,5726,2863222000,12,,0,,N,N,333,8,40,32,6,20241231.0,194,,N,N,N
054450,KR7054450002,텔레칩스,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12580,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,194381,500,20041210,15144,7572116500,12,,0,,N,N,895,-62,-70,-67,-7,20250630.0,1905,,N,N,N
054540,KR7054540000,삼영엠텍,ST,3.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,15400,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,935622,500,20011115,13000,7513150500,12,,0,,N,N,560,53,61,49,13,20250630.0,2002,,N,N,N
054620,KR7054620000,APS,ST,3.0,1014,0,0,N,N,Y,,N,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3985,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10552,500,20011204,19894,10197110500,12,,0,,N,N,392,-55,-94,-92,-7,20250630.0,792,,N,N,N
054630,KR7054630009,에이디칩스,ST,3.0,1009,1031,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,1580,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20011113,7970,3985473000,12,,0,,N,N,14,-16,-43,-43,-114,20250630.0,125,,N,N,N
054670,KR7054670005,대한뉴팜,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6420,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,44615,500,20020226,14354,7177460000,12,,0,Y,N,N,2022,187,184,155,13,20241231.0,921,,N,N,N
054780,KR7054780002,키이스트,ST,3.0,1015,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4450,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,88373,500,20031114,19657,9828896500,12,,0,,N,N,758,7,-109,-110,-22,20241231.0,874,KAO,N,N,N
054800,KR7054800008,아이디스홀딩스,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10980,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5914,500,20010927,10347,5173878000,12,,0,,N,N,4218,398,333,276,8,20250630.0,1136,,N,N,N
054920,KR7054920004,한컴위드,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3740,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,161828,500,20011101,28217,14108540500,12,,0,,N,N,3467,25,81,80,10,20250630.0,1055,,N,N,N
054930,KR7054930003,유신,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,21650,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,19841,5000,20020115,3000,15000000000,12,,0,,N,N,3396,58,297,244,18,20241231.0,649,,N,N,N
054940,KR7054940002,엑사이엔씨,ST,3.0,1010,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,670,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,198475,500,20011213,33173,16586774000,12,,0,,N,N,780,3,-26,-20,-6,20250630.0,222,,N,N,N
054950,KR7054950001,제이브이엠,ST,2.0,1009,1027,0,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,Y,N,N,N,25850,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,79853,500,20060607,12089,6044946000,12,,0,,N,N,904,198,214,167,16,20250630.0,3125,,N,N,Y
056080,KR7056080005,유진로봇,ST,2.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,11850,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,785911,500,20011113,37512,18756076000,12,,0,,N,N,260,-42,-36,-32,-9,20241231.0,4445,,N,N,N
056090,KR7056090004,시지메드텍,ST,3.0,1009,1029,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,949,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,2533854,500,20151112,103259,51629518000,12,,0,,N,N,244,25,18,17,4,20250630.0,979,,N,N,N
056190,KR7056190002,에스에프에이,ST,1.0,1009,1027,0,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,23550,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,91334,500,20011218,35908,17954380000,12,,0,,N,Y,8434,502,335,241,7,20250630.0,8456,,N,N,Y
056360,KR7056360001,코위버,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5610,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,99616,500,20011204,9796,4898400000,12,,0,,N,N,230,-25,-19,-15,-2,20250630.0,549,,N,N,N
056700,KR7056700008,신화인터텍,ST,3.0,1009,1023,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1812,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,65409,500,20011213,29135,14567545500,12,,0,,N,N,1207,85,62,45,9,20250630.0,527,971,N,N,N
056730,KR7056730005,CNT85,ST,3.0,1010,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,628,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,28992,500,20020104,74111,37055593000,12,,0,,N,N,670,-14,-13,-13,-2,20241231.0,465,,N,N,N
057030,KR7057030009,YBM넷,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3025,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,83103,500,20040608,16312,8156348500,12,,0,,N,N,255,4,8,8,3,20250630.0,493,,N,N,N
057540,KR7057540007,옴니시스템,ST,3.0,1009,1029,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,753,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,351554,500,20070919,59449,30724677500,12,,0,,N,N,554,-3,0,-7,-1,20250630.0,447,,N,N,N
057680,KR7057680001,티사이언티픽,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,883,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,174856,500,20020618,71248,35717251000,12,,0,,N,N,151,-8,-19,-19,-3,20250630.0,629,,N,N,N
057880,KR7057880007,푸른소나무,ST,2.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,8790,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20031229,24580,12290184000,12,,0,,N,N,30,-9,-50,-50,-4654,20250630.0,2160,,N,N,N
058110,KR7058110008,멕아이씨에스,ST,3.0,1009,1029,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1845,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,74437,500,20151214,16050,8025265000,12,,0,,N,N,53,-28,-29,-29,-15,20250630.0,296,,N,N,N
058400,KR7058400003,KNN,ST,3.0,1015,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,712,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,891836,500,20101103,132429,66214860000,12,,0,,N,N,277,8,34,29,3,20250630.0,942,,N,N,N
058450,KR7058450008,한주에이알티,ST,3.0,1015,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,995,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,23179,500,20020117,14793,7396810500,12,,0,,N,N,29,-40,-60,-60,-69,20250630.0,147,,N,N,N
058470,KR7058470006,리노공업,ST,1.0,1009,1028,0,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,54900,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,527415,100,20011218,76211,7621185000,12,,0,,N,Y,2782,1242,1465,1133,19,20241231.0,41840,,N,N,Y
058610,KR7058610007,에스피지,ST,2.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,31000,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,356688,500,20020723,22177,11088680000,12,,0,,N,N,1738,80,65,55,4,20250630.0,6874,,N,N,Y
058630,KR7058630005,엠게임,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6150,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,117948,500,20081219,19543,9771938500,12,,0,,N,N,470,92,111,73,12,20250630.0,1201,,N,N,N
058820,KR7058820002,CMG제약,ST,2.0,1009,1024,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,1708,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,965821,500,20010831,147842,73921091500,12,,0,,N,N,433,-59,-135,-125,-13,20250630.0,2525,,N,N,N
058970,KR7058970005,엠로,ST,2.0,0,0,0,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,42350,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,45589,500,20210813,12359,6544086000,12,,0,,N,Y,427,11,13,5,1,20250630.0,5234,,N,N,Y
059090,KR7059090001,미코,ST,2.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,14150,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,555224,500,20020115,33416,16708389000,12,,0,,N,N,4635,655,602,481,43,20250630.0,4728,,N,N,Y
059100,KR7059100008,아이컴포넌트,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4575,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,26391,500,20081216,7070,3535430000,12,,0,,N,N,371,26,32,33,9,20241231.0,323,,N,N,N
059120,KR7059120006,아진엑스텍,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,116248,500,20140724,9748,5071428500,12,,0,,N,N,252,-42,-30,-28,-7,20241231.0,716,,N,N,N
059210,KR7059210005,메타바이오메드,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6120,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,599887,500,20080415,28094,14047150500,12,,0,,N,N,532,134,59,48,9,20250630.0,1719,,N,N,N
059270,KR7059270009,해성에어로보틱스,ST,3.0,1009,1026,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,8500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,235920,500,20210421,11165,5582649500,12,,0,,N,N,149,-7,-5,-5,-1,20241231.0,949,,N,N,N
060150,KR7060150000,인선이엔티,ST,2.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4025,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,72217,500,20020614,46563,23281806000,12,,0,,N,N,937,69,-58,-44,-3,20250630.0,1874,,N,N,N
060230,KR7060230000,제이케이시냅스,ST,3.0,1009,1023,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3130,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,55997,500,20020625,7641,3820977500,12,,0,,N,N,200,-44,-100,-100,-34,20250630.0,239,,N,N,N
060240,KR7060240009,스타코링크,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,Y,N,N,N,N,N,1976,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,500,20020104,5821,2945530000,12,,0,,N,N,132,-25,-45,-43,-191,20250630.0,115,,N,N,N
060250,KR7060250008,NHN KCP,ST,2.0,1014,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,14740,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,273679,500,20020108,40160,20080305500,12,,0,,N,N,5817,233,259,195,15,20250630.0,5919,,N,N,Y
060260,KR7060260007,뉴보텍,ST,3.0,1009,1023,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1259,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,28994,500,20020205,13512,6756004500,12,,0,,N,N,215,4,2,5,5,20250630.0,170,,N,N,N
060280,KR7060280005,큐렉소,ST,2.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,11270,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,740475,500,20020703,41089,20544995000,12,,0,,N,N,365,6,2,2,0,20250630.0,4630,,N,N,N
060310,KR7060310000,3S,ST,3.0,1009,1029,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1630,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,646561,500,20020423,53059,26529520000,3,,0,,N,N,99,2,0,0,0,20250630.0,864,,N,N,N
060370,KR7060370004,LS마린솔루션,ST,1.0,1010,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,28500,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1150212,1000,20020215,52238,52238854000,12,,0,,N,N,1115,64,53,41,4,20250630.0,14888,FN2,N,N,N
060380,KR7060380003,동양에스텍,ST,3.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1523,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,44031,500,20020205,19700,9850000000,12,,0,,N,N,912,9,16,12,2,20250630.0,300,,N,N,N
060480,KR7060480001,국일신동,ST,3.0,1009,1026,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1590,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9779,500,20141229,11090,5545000000,12,,0,,N,N,314,-17,-37,-34,-8,20241231.0,176,,N,N,N
060540,KR7060540002,에스에이티,ST,3.0,1009,1029,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1225,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,26636,500,20061128,26133,13066653000,12,,0,,N,N,707,-11,-45,-43,-8,20250630.0,320,,N,N,N
060560,KR7060560000,HC홈센타,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,676,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,66878,100,20020711,127669,12766952500,12,,0,,N,N,1437,-80,40,46,8,20250630.0,863,,N,N,N
060570,KR7060570009,드림어스컴퍼니,ST,3.0,1015,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1575,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,60282,500,20031219,74101,37810786500,12,,0,,N,N,1050,1,46,33,5,20250630.0,1167,535,N,N,N
060590,KR7060590007,씨티씨바이오,ST,3.0,1009,1024,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,5040,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,41391,500,20020221,24181,12090510000,12,,0,,N,N,604,33,22,18,5,20250630.0,1218,,N,N,N
060720,KR7060720000,KH바텍,ST,2.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12110,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,278194,500,20020521,23677,11838721000,12,,0,,N,N,1980,153,48,73,6,20250630.0,2867,,N,N,Y
060850,KR7060850005,영림원소프트랩,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,5910,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,19529,500,20200812,8131,4065500000,12,,0,,N,N,357,13,33,31,13,20250630.0,480,,N,N,N
060900,KR7060900008,DGP,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1364,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,173106,1000,20020917,29910,29910734000,12,,0,,N,N,88,-32,-36,-36,-18,20250630.0,407,,N,N,N
061040,KR7061040002,알에프텍,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,2260,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,156510,500,20020516,32089,16044629500,12,,0,,N,N,1304,-112,-123,-120,-10,20250630.0,725,,N,N,N
061250,KR7061250007,화일약품,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1088,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,201957,500,20020418,86515,44017513500,12,,0,,N,N,1198,8,82,65,3,20241231.0,941,,N,N,N
061970,KR7061970000,LB세미콘,ST,2.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4765,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,265537,500,20110131,58083,29041503000,12,,0,,N,N,2325,-73,-156,-138,-10,20250630.0,2767,,N,N,Y
062970,KR7062970009,한국첨단소재,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,3440,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1068723,500,20191226,23059,11529538000,12,,0,,N,N,65,-48,-142,-143,-224,20241231.0,793,,N,N,N
063080,KR7063080006,컴투스홀딩스,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,18920,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,16961,500,20090730,6595,3297596000,12,,0,,N,N,516,-54,-125,-127,-8,20250630.0,1247,,N,N,N
063170,KR7063170005,서울옥션,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6650,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,77403,500,20080701,17774,8887133500,12,,0,,N,N,101,-15,-40,-40,-8,20250630.0,1181,,N,N,N
063440,KR7063440002,SM Life Design,ST,3.0,1009,1022,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1689,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,297952,500,20020530,46029,23374577000,12,,0,,N,N,426,55,62,61,13,20250930.0,777,KAO,N,N,N
